id,name,max_height,city,max_far,coverage,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14
106727,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106731,"RESIDENTIAL- MIXED, LOW DENSITY-OS",0.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106776,URBAN MIXED USE-40-X,40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106802,LIGHT INDUSTRIAL-65-J,65.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106880,LIGHT INDUSTRIAL-40-X,40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106982,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",65.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
106984,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107115,"RESIDENTIAL- HOUSE, ONE FAMILY-40/65-X",65.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107200,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",80.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107364,PARKMERCED-RESIDENTIAL-45-PM,45.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107386,HEAVY INDUSTRIAL-40-X,40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107387,HEAVY INDUSTRIAL-65-J,65.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107432,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-OS",0.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107447,PUBLIC-40-X,40.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107468,PUBLIC-OS,0.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107477,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",65.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
107489,PUBLIC- WATER-OS,0.0,101,0.75,,f,f,t,t,t,t,f,f,f,t,f,t,t,t
109085,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-CP",0.0,101,0.5,,t,t,t,t,f,t,f,f,f,t,t,f,f,f
109628,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-CP",0.0,101,0.5,,t,t,t,t,f,t,f,f,f,t,t,f,f,f
109804,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-CP",0.0,101,0.5,,t,t,t,t,f,t,f,f,f,t,t,f,f,f
146670,"RESIDENTIAL- HOUSE, ONE FAMILY-40/65-X",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146671,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146672,"RESIDENTIAL- HOUSE, ONE FAMILY-80-A",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146673,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146674,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,t,t,t,f,f,f,t,t,t,t,t
146675,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146676,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146677,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146678,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146679,"RESIDENTIAL- HOUSE, TWO FAMILY-55-X",55.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146680,"RESIDENTIAL- HOUSE, TWO FAMILY-58-X",58.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146681,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146682,"RESIDENTIAL- HOUSE, TWO FAMILY-68-X",68.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146683,"RESIDENTIAL- HOUSE, TWO FAMILY-80-D",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146690,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146695,"RESIDENTIAL- HOUSE, THREE FAMILY-65-A",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146697,"RESIDENTIAL- HOUSE, THREE FAMILY-65-X",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146698,"RESIDENTIAL- HOUSE, THREE FAMILY-80-A",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146699,"RESIDENTIAL- HOUSE, THREE FAMILY-80-D",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146701,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146702,"RESIDENTIAL- MIXED, LOW DENSITY-40/65-X",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146703,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146704,"RESIDENTIAL- MIXED, LOW DENSITY-45-X",45.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146705,"RESIDENTIAL- MIXED, LOW DENSITY-55-X",55.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146706,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146707,"RESIDENTIAL- MIXED, LOW DENSITY-80-E",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146708,"RESIDENTIAL- MIXED, LOW DENSITY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146709,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146710,"RESIDENTIAL- MIXED, MODERATE DENSITY-50-X",50.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146711,"RESIDENTIAL- MIXED, MODERATE DENSITY-65-A",65.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146712,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-A",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146713,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-D",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146714,"RESIDENTIAL- MIXED, MODERATE DENSITY-80-E",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146715,"RESIDENTIAL- MIXED, MODERATE DENSITY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146716,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",40.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146717,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-X",65.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146718,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",40.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146719,"RESIDENTIAL- MIXED, HIGH DENSITY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146732,SOMA SERVICE- LIGHT INDUSTRIAL-50-X,50.0,101,2.5,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
146744,URBAN MIXED USE-40-X,40.0,101,3.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146745,URBAN MIXED USE-45-X,45.0,101,3.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146746,URBAN MIXED USE-48-X,48.0,101,3.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146747,URBAN MIXED USE-55-X,55.0,101,4.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146748,URBAN MIXED USE-58-X,58.0,101,4.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146749,URBAN MIXED USE-65-X,65.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146750,URBAN MIXED USE-68-X,68.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146770,"RESIDENTIAL- HOUSE, TWO FAMILY-80-E",80.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146779,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146808,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",50.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146829,"RESIDENTIAL- HOUSE, THREE FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146830,"RESIDENTIAL- HOUSE, THREE FAMILY-48-X",48.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146898,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,40.0,101,2.5,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
146966,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-68-X",68.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
146967,HEAVY COMMERCIAL-40-X,40.0,101,9.0,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
146968,LIGHT INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146969,LIGHT INDUSTRIAL-65-J,65.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146970,LIGHT INDUSTRIAL-OS,0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146971,HEAVY INDUSTRIAL-65-J,65.0,101,5.0,,f,t,t,t,t,f,t,t,t,t,t,t,t,t
146972,MIXED USE-RESIDENTIAL-40-X,40.0,101,3.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146973,MIXED USE-RESIDENTIAL-45-X,45.0,101,3.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
146974,MIXED USE-RESIDENTIAL-OS,0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146975,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146976,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",0.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146977,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",65.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146978,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146979,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-45-X",45.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146980,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",65.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146981,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",40.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146983,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",80.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146984,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,1.79999995232,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146985,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146986,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146988,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146989,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,3.0,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146991,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",40.0,101,5.0,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
146992,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-OS",0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
146993,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,40.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146994,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,65.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
146995,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-OS,0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147004,PUBLIC-105-E,105.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147005,PUBLIC-30-X,30.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147006,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147007,PUBLIC-65-J,65.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147008,PUBLIC-65-X,65.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147009,PUBLIC-68-X,68.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147014,PUBLIC-OS,0.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147015,PDR LIGHT INDUSTRIAL BUFFER-40-X,40.0,101,3.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147016,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-40-X",40.0,101,3.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147017,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-45-X",45.0,101,3.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147018,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN-58-X",58.0,101,4.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147020,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-40-X",40.0,101,3.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147021,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-45-X",45.0,101,3.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147022,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-58-X",58.0,101,4.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147024,"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL-68-X",68.0,101,5.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147025,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-40-X",40.0,101,3.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147026,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",65.0,101,5.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147027,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",80.0,101,5.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147033,PARKMERCED-RESIDENTIAL-45-PM,45.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147035,PUBLIC- WATER-40-X,40.0,101,1.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147043,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147050,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,1.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147053,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,t,t,t,f,f,f,t,t,t,t,t
147056,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,1.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147057,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147062,"RESIDENTIAL- HOUSE, TWO FAMILY-32-X",32.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147063,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147066,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,1.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147070,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147082,"RESIDENTIAL- HOUSE, ONE FAMILY-32-X",32.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147083,"RESIDENTIAL- MIXED, LOW DENSITY-32-X",32.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147084,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147254,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,1.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147356,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147618,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",28.0,101,1.79999995232,,t,t,t,t,t,t,f,f,f,t,t,t,t,t
147732,LIGHT INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
147738,HEAVY INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,t,f,t,t,t,t,t,t,t,t
147746,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",32.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147751,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",65.0,101,2.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147771,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-26-40-X",26.0,101,5.0,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
147789,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
147803,PUBLIC-OS,0.0,101,1.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147809,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",65.0,101,5.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147810,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",80.0,101,5.0,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
147836,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
147846,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,t,t,t,f,f,f,t,t,t,t,t
147888,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,0.75,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148725,SOUTH OF MARKET RESIDENTIAL ENCLAVE-40-X,40.0,101,7.5,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
148726,SOUTH OF MARKET RESIDENTIAL ENCLAVE-45-X,45.0,101,7.5,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
148727,SOUTH OF MARKET RESIDENTIAL ENCLAVE-50-X,50.0,101,7.5,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
148728,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,50.0,101,7.5,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
148729,SOUTH OF MARKET RESIDENTIAL ENCLAVE-85-X,85.0,101,7.5,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
148730,RINCON HILL DOWNTOWN RESIDENTIAL-105-X,105.0,101,7.5,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148731,RINCON HILL DOWNTOWN RESIDENTIAL-65-X,65.0,101,7.5,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148732,"RESIDENTIAL- HOUSE, THREE FAMILY-55-X",55.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148733,RINCON HILL DOWNTOWN RESIDENTIAL-85/200-R,200.0,101,7.5,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148734,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148735,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",45.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148737,"RESIDENTIAL- HOUSE, ONE FAMILY-65-A",65.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148738,PUBLIC-65-A,65.0,101,7.5,,f,f,t,t,t,t,f,f,f,t,t,t,t,t
148739,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148740,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,7.5,,t,t,t,t,t,t,f,f,f,t,t,t,t,t
148741,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,55.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148742,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148743,"RESIDENTIAL- HOUSE, TWO FAMILY-105-E",105.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148745,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148746,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",45.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148747,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-85/200-R",200.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148748,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",50.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148749,"RESIDENTIAL- HOUSE, TWO FAMILY-55-X",55.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148750,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",65.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148751,DOWNTOWN- OFFICE-75-X,75.0,101,9.0,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148753,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148754,URBAN MIXED USE-45-X,45.0,101,7.5,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
148755,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-120-F,120.0,101,7.5,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
148756,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148757,"RESIDENTIAL- HOUSE, THREE FAMILY-45-X",45.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148759,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",50.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148767,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148768,TRANSBAY DOWNTOWN RESIDENTIAL-OS,0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148770,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-X,120.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148771,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148772,"RESIDENTIAL- MIXED, LOW DENSITY-45-X",45.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148773,"RESIDENTIAL- MIXED, LOW DENSITY-50-X",50.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148774,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",65.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148775,"RESIDENTIAL- MIXED, LOW DENSITY-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148776,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",40.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148777,"RESIDENTIAL- MIXED, MODERATE DENSITY-50-X",50.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148778,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-350-S,350.0,101,7.5,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148779,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-350-X,350.0,101,7.5,,f,t,t,t,t,t,t,f,f,t,t,t,t,t
148780,"RESIDENTIAL- MIXED, MODERATE DENSITY-OS",0.0,101,7.5,,f,f,t,t,t,f,f,f,f,t,t,t,t,t
148782,URBAN MIXED USE-58-X,58.0,101,7.5,,f,t,t,t,t,t,t,t,f,t,t,t,t,t
148783,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-A",65.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
148784,SOUTH OF MARKET RESIDENTIAL ENCLAVE-65-X,65.0,101,7.5,,f,t,t,t,t,f,f,f,f,t,t,t,t,t
148785,RESIDENTIAL TRANSIT ORIENTED- MISSION-58-X,58.0,101,7.5,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
